ID32,uTuID,strID,strName,lDPUID,iNoInDPU,fVal,iUnit,tSnapTime,iQuality,iIndex,FormulaID32,iZfID,iType,iDataType,fRaw,fCoeff,fOffset,lFlag,fLowL,fHighL,fLowL2,fHighL2,fDeadSec,fValidLL,fValidHL,fDayMaxV,fDayMinV,fDayAveV,tDayMaxTime,tDayMinTime,iAlmClass,iAlmClass2,dvtype,dvno,lDynaFlag,iSavePeriod
304,9,调度数据,主站备用,1,16429,0.000000,0,2015-7-18 15:16:0,0,304,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
305,9,调度数据,主站备用,1,16430,0.000000,0,2015-7-18 15:16:0,0,305,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
306,9,调度数据,主站备用,1,16431,0.000000,0,2015-7-18 15:16:0,0,306,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
307,9,调度数据,主站备用,1,16432,0.000000,0,2015-7-18 15:16:0,0,307,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
308,9,调度数据,主站备用,1,16433,0.000000,0,2015-7-18 15:16:0,0,308,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
309,9,调度数据,主站备用,1,16434,0.000000,0,2015-7-18 15:16:0,0,309,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
310,9,调度数据,主站备用,1,16435,0.000000,0,2015-7-18 15:16:0,0,310,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
311,9,调度数据,主站备用,1,16436,0.000000,0,2015-7-18 15:16:0,0,311,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
312,9,调度数据,主站备用,1,16437,0.000000,0,2015-7-18 15:16:0,0,312,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
313,9,调度数据,主站备用,1,16438,0.000000,0,2015-7-18 15:16:0,0,313,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
314,9,调度数据,主站备用,1,16439,0.000000,0,2015-7-18 15:16:0,0,314,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
315,9,调度数据,主站备用,1,16440,0.000000,0,2015-7-18 15:16:0,0,315,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
316,9,调度数据,主站备用,1,16441,0.000000,0,2015-7-18 15:16:0,0,316,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
317,9,调度数据,主站备用,1,16442,0.000000,0,2015-7-18 15:16:0,0,317,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
318,9,调度数据,主站备用,1,16443,0.000000,0,2015-7-18 15:16:0,0,318,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
319,9,调度数据,主站备用,1,16444,0.000000,0,2015-7-18 15:16:0,0,319,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
320,9,调度数据,主站备用,1,16445,0.000000,0,2015-7-18 15:16:0,0,320,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
321,9,调度数据,主站备用,1,16446,0.000000,0,2015-7-18 15:16:0,0,321,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
322,9,调度数据,主站备用,1,16447,0.000000,0,2015-7-18 15:16:0,0,322,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
323,9,调度数据,主站备用,1,16448,0.000000,0,2015-7-18 15:16:0,0,323,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
324,9,调度数据,主站备用,1,16449,0.000000,0,2015-7-18 15:16:0,0,324,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
325,9,调度数据,主站备用,1,16450,0.000000,0,2015-7-18 15:16:0,0,325,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
326,9,调度数据,主站备用,1,16451,0.000000,0,2015-7-18 15:16:0,0,326,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
327,9,调度数据,主站备用,1,16452,0.000000,0,2015-7-18 15:16:0,0,327,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
328,9,调度数据,主站备用,1,16453,0.000000,0,2015-7-18 15:16:0,0,328,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
329,9,调度数据,主站备用,1,16454,0.000000,0,2015-7-18 15:16:0,0,329,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
330,9,调度数据,主站备用,1,16455,0.000000,0,2015-7-18 15:16:0,0,330,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
331,9,调度数据,主站备用,1,16456,0.000000,0,2015-7-18 15:16:0,0,331,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
332,9,调度数据,主站备用,1,16457,0.000000,0,2015-7-18 15:16:0,0,332,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
333,9,调度数据,主站备用,1,16458,0.000000,0,2015-7-18 15:16:0,0,333,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
334,9,调度数据,主站备用,1,16459,0.000000,0,2015-7-18 15:16:0,0,334,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
335,9,调度数据,主站备用,1,16460,0.000000,0,2015-7-18 15:16:0,0,335,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
336,9,调度数据,主站备用,1,16461,0.000000,0,2015-7-18 15:16:0,0,336,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
337,9,调度数据,主站备用,1,16462,0.000000,0,2015-7-18 15:16:0,0,337,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
338,9,调度数据,主站备用,1,16463,0.000000,0,2015-7-18 15:16:0,0,338,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
339,9,调度数据,主站备用,1,16464,0.000000,0,2015-7-18 15:16:0,0,339,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
340,9,调度数据,主站备用,1,16465,0.000000,0,2015-7-18 15:16:0,0,340,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
341,9,调度数据,主站备用,1,16466,0.000000,0,2015-7-18 15:16:0,0,341,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
342,9,调度数据,主站备用,1,16467,0.000000,0,2015-7-18 15:16:0,0,342,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
343,9,调度数据,主站备用,1,16468,0.000000,0,2015-7-18 15:16:0,0,343,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
344,9,调度数据,主站备用,1,16469,0.000000,0,2015-7-18 15:16:0,0,344,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
345,9,调度数据,主站备用,1,16470,0.000000,0,2015-7-18 15:16:0,0,345,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
346,9,调度数据,主站赣1,16471,0.000000,0,,0,,0,0,1,0,,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1,
347,9,调度数据,主站备用,1,16472,0.000000,0,2015-7-18 15:16:0,0,347,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
348,9,调度数据,主站备用,1,16473,0.000000,0,2015-7-18 15:16:0,0,348,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
349,9,调度数据,主站备用,1,16474,0.000000,0,2015-7-18 15:16:0,0,349,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
350,9,调度数据,主站备用,1,16475,0.000000,0,2015-7-18 15:16:0,0,350,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
351,9,调度数据,主站备用,1,16476,0.000000,0,2015-7-18 15:16:0,0,351,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
352,9,调度数据,主站备用,1,16477,0.000000,0,2015-7-18 15:16:0,0,352,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
353,9,调度数据,主站备用,1,16478,0.000000,0,2015-7-18 15:16:0,0,353,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
354,9,调度数据,主站备用,1,16479,0.000000,0,2015-7-18 15:16:0,0,354,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
355,9,调度数据,主站备用,1,16480,0.000000,0,2015-7-18 15:16:0,0,355,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
356,9,调度数据,主站备用,1,16481,0.000000,0,2015-7-18 15:16:0,0,356,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
357,9,调度数据,主站备用,1,16482,0.000000,0,2015-7-18 15:16:0,0,357,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
358,9,调度数据,主站备用,1,16483,0.000000,0,2015-7-18 15:16:0,0,358,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
359,9,调度数据,主站备用,1,16484,0.000000,0,2015-7-18 15:16:0,0,359,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
360,9,调度数据,主站备用,1,16485,0.000000,0,2015-7-18 15:16:0,0,360,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
361,9,调度数据,主站备用,1,16486,0.000000,0,2015-7-18 15:16:0,0,361,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
362,9,调度数据,主站备用,1,16487,0.000000,0,2015-7-18 15:16:0,0,362,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
363,9,调度数据,主站备用,1,16488,0.000000,0,2015-7-18 15:16:0,0,363,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
364,9,调度数据,主站备用,1,16489,0.000000,0,2015-7-18 15:16:0,0,364,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
365,9,调度数据,主站备用,1,16490,0.000000,0,2015-7-18 15:16:0,0,365,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
366,9,调度数据,主站备用,1,16491,0.000000,0,2015-7-18 15:16:0,0,366,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
367,9,调度数据,主站备用,1,16492,0.000000,0,2015-7-18 15:16:0,0,367,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
368,9,调度数据,主站备用,1,16493,0.000000,0,2015-7-18 15:16:0,0,368,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
369,9,调度数据,主站备用,1,16494,0.000000,0,2015-7-18 15:16:0,0,369,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
370,9,调度数据,主站备用,1,16495,0.000000,0,2015-7-18 15:16:0,0,370,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
371,9,调度数据,主站备用,1,16496,0.000000,0,2015-7-18 15:16:0,0,371,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
372,9,调度数据,主站备用,1,16497,0.000000,0,2015-7-18 15:16:0,0,372,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
373,9,调度数据,主站备用,1,16498,0.000000,0,2015-7-18 15:16:0,0,373,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
374,9,调度数据,主站备用,1,16499,0.000000,0,2015-7-18 15:16:0,0,374,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
375,9,调度数据,主站备用,1,16500,0.000000,0,2015-7-18 15:16:0,0,375,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
376,9,调度数据,主站备用,1,16501,0.000000,0,2015-7-18 15:16:0,0,376,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
377,9,调度数据,主站备用,1,16502,0.000000,0,2015-7-18 15:16:0,0,377,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
378,9,调度数据,主站备用,1,16503,0.000000,0,2015-7-18 15:16:0,0,378,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
379,9,调度数据,主站备用,1,16504,0.000000,0,2015-7-18 15:16:0,0,379,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
380,9,调度数据,主站备用,1,16505,0.000000,0,2015-7-18 15:16:0,0,380,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
381,9,调度数据,主站备用,1,16506,0.000000,0,2015-7-18 15:16:0,0,381,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
382,9,调度数据,主站备用,1,16507,0.000000,0,2015-7-18 15:16:0,0,382,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
383,9,调度数据,主站备用,1,16508,0.000000,0,2015-7-18 15:16:0,0,383,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
384,9,调度数据,主站备用,1,16509,0.000000,0,2015-7-18 15:16:0,0,384,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
385,9,调度数据,主站备用,1,16510,0.000000,0,2015-7-18 15:16:0,0,385,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
386,9,调度数据,主站备用,1,16511,0.000000,0,2015-7-18 15:16:0,0,386,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
387,9,调度数据,主站备用,1,16512,0.000000,0,2015-7-18 15:16:0,0,387,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
388,9,调度数据,主站备用,1,16513,0.000000,0,2015-7-18 15:16:0,0,388,0,0,1,0,0.000000,1.000000,0.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117177.734375,-117177.734375,-1058.992310,2015-7-16 10:45:0,2015-7-15 21:35:0,7,6,0,0,256,1
